task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
essay,Essay writing,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",120,7,0.07936507936507939,-0.1139122315592904,0.2969187675070028,False,0.08333333333333333,0.9922670192720374,0.5333333333333333,0.45,0.016666666666666666
essay,Essay writing,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",120,7,0.038281979458450036,-0.15126050420168066,0.2446311858076564,False,0.041666666666666664,0.9735651655912209,0.49166666666666664,0.45,0.058333333333333334
essay,Essay writing,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,120,7,0.10877684407096173,0.06582633053221289,0.15126050420168066,True,0.10833333333333334,0.6834887436857304,0.2916666666666667,0.18333333333333332,0.525
essay,Essay writing,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",120,7,-0.01680672268907563,-0.04201680672268908,0.0,False,-0.016666666666666666,0.2239197535332892,0.016666666666666666,0.03333333333333333,0.95
essay,Essay writing,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",120,7,0.030812324929972,-0.1372549019607843,0.2156862745098039,False,0.03333333333333333,0.8975534752293919,0.4166666666666667,0.38333333333333336,0.2
essay,Essay writing,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,120,7,0.038281979458450056,-0.1596638655462185,0.26143790849673204,False,0.041666666666666664,0.956146268242736,0.475,0.43333333333333335,0.09166666666666666
grant_proposal_abstract,Grant abstract,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",120,7,0.23342670401493934,0.0718954248366013,0.36134453781512604,True,0.23333333333333334,0.9764739630733755,0.6166666666666667,0.38333333333333336,0.0
grant_proposal_abstract,Grant abstract,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",120,7,0.21521942110177408,0.10084033613445378,0.3412698412698413,True,0.21666666666666667,0.9454298149593156,0.575,0.35833333333333334,0.06666666666666667
grant_proposal_abstract,Grant abstract,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",120,7,0.18487394957983194,0.025000000000000064,0.35294117647058826,True,0.18333333333333332,0.9871726312664714,0.5916666666666667,0.4083333333333333,0.0
grant_proposal_abstract,Grant abstract,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",120,7,0.25023342670401494,0.16433239962651727,0.34267040149393097,True,0.25,0.9189873857273834,0.575,0.325,0.1
grant_proposal_abstract,Grant abstract,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",120,7,0.242296918767507,0.11761204481792718,0.3851540616246499,True,0.24166666666666667,0.8401263743806476,0.5,0.25833333333333336,0.24166666666666667
grant_proposal_abstract,Grant abstract,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,120,7,0.29785247432306255,0.13445378151260504,0.4444444444444445,True,0.3,0.9491260907458259,0.6416666666666667,0.3416666666666667,0.016666666666666666
grant_proposal_abstract,Grant abstract,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,120,7,0.21802054154995335,0.0915032679738562,0.35336134453780904,True,0.21666666666666667,0.8714262754251794,0.5083333333333333,0.2916666666666667,0.2
incident_postmortem,Incident postmortem,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",119,7,0.09628851540616247,-0.0588235294117647,0.25315126050420167,False,0.09243697478991597,0.999928782537388,0.5462184873949579,0.453781512605042,0.0
incident_postmortem,Incident postmortem,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,119,7,-0.017798786181139125,-0.09297385620915033,0.06530112044817928,False,-0.01680672268907563,0.3902018877129651,0.06722689075630252,0.08403361344537816,0.8487394957983193
incident_postmortem,Incident postmortem,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",119,7,-0.00011671335200746726,-0.0842670401493931,0.10819327731092436,False,0.0,1.0,0.4957983193277311,0.4957983193277311,0.008403361344537815
incident_postmortem,Incident postmortem,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,119,7,-0.05170401493930906,-0.22794117647058826,0.14285714285714285,False,-0.05042016806722689,0.998717308671803,0.47058823529411764,0.5210084033613446,0.008403361344537815
incident_postmortem,Incident postmortem,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",119,7,0.10480859010270775,-0.05508870214752567,0.27941176470588236,False,0.10084033613445378,0.9948593119444568,0.5462184873949579,0.44537815126050423,0.008403361344537815
incident_postmortem,Incident postmortem,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,119,7,-0.03384687208216619,-0.187937675070028,0.16391223155928972,False,-0.03361344537815126,0.9560935092666186,0.4369747899159664,0.47058823529411764,0.09243697478991597
incident_postmortem,Incident postmortem,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,119,7,0.008169934640522887,-0.17067577030812323,0.2119514472455649,False,0.008403361344537815,0.9957179363666022,0.4957983193277311,0.48739495798319327,0.01680672268907563
incident_postmortem,Incident postmortem,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,119,7,-0.022292250233426715,-0.1559290382819795,0.15231092436974786,False,-0.025210084033613446,1.003909180121065,0.48739495798319327,0.5126050420168067,0.0
translation,Translation,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,120,7,-0.025210084033613443,-0.058823529411764705,0.0,False,-0.025,0.2738612787525831,0.025,0.05,0.925
translation,Translation,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,120,7,0.07609710550887021,-0.08264472455648926,0.24369747899159666,False,0.075,0.8112911174855326,0.36666666666666664,0.2916666666666667,0.3416666666666667
translation,Translation,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",120,7,-0.04201680672268908,-0.10084033613445378,0.025210084033613443,False,-0.041666666666666664,0.5086781904117379,0.10833333333333334,0.15,0.7416666666666667
