task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
essay,Essay writing,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",120,7,0.2819794584500467,0.13436041083099906,0.39962651727357607,True,0.2833333333333333,0.9454298149593153,0.625,0.3416666666666667,0.03333333333333333
essay,Essay writing,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",120,7,0.25723622782446315,0.08916900093370682,0.388422035480859,True,0.25833333333333336,0.9392991606326848,0.6,0.3416666666666667,0.058333333333333334
essay,Essay writing,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,120,7,0.2492997198879552,0.16526610644257705,0.32773109243697485,True,0.25,0.7696992755550157,0.45,0.2,0.35
essay,Essay writing,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",120,7,0.0,-0.025210084033613443,0.025210084033613443,False,0.0,0.22454435656953592,0.025,0.025,0.95
essay,Essay writing,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",120,7,0.24883286647992534,0.09757236227824463,0.3865546218487395,True,0.25,0.8720689202584119,0.5333333333333333,0.2833333333333333,0.18333333333333332
essay,Essay writing,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,120,7,0.22408963585434177,-0.005602240896358556,0.411764705882353,False,0.225,0.9209284682848495,0.5583333333333333,0.3333333333333333,0.10833333333333334
grant_proposal_abstract,Grant abstract,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",119,7,0.09161998132586369,-0.02316176470588234,0.19981325863678803,False,0.09243697478991597,0.9999287825373879,0.5462184873949579,0.453781512605042,0.0
grant_proposal_abstract,Grant abstract,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",119,7,0.05788982259570493,-0.03454715219421102,0.157796451914099,False,0.058823529411764705,0.941456837602656,0.47058823529411764,0.4117647058823529,0.11764705882352941
grant_proposal_abstract,Grant abstract,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",119,7,0.07271241830065359,-0.03466386554621849,0.1800887021475257,False,0.07563025210084033,1.0013521694252465,0.5378151260504201,0.46218487394957986,0.0
grant_proposal_abstract,Grant abstract,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",119,7,0.09307889822595704,-0.05135387488328665,0.2384453781512605,False,0.09243697478991597,0.956614764382632,0.5042016806722689,0.4117647058823529,0.08403361344537816
grant_proposal_abstract,Grant abstract,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",119,7,0.07329598506069095,-0.04201680672268907,0.19934640522875818,False,0.07563025210084033,0.8552892648307248,0.40336134453781514,0.3277310924369748,0.2689075630252101
grant_proposal_abstract,Grant abstract,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,119,7,0.09056956115779645,-0.008403361344537816,0.19794584500466852,False,0.09243697478991597,0.9914173781028502,0.5378151260504201,0.44537815126050423,0.01680672268907563
grant_proposal_abstract,Grant abstract,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,119,7,0.07417133520074697,-0.025735294117647054,0.18341503267973858,False,0.07563025210084033,0.8940449299135772,0.4369747899159664,0.36134453781512604,0.20168067226890757
incident_postmortem,Incident postmortem,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",120,7,0.00840336134453781,-0.17647058823529413,0.20168067226890757,False,0.008333333333333333,0.999964985381386,0.5,0.49166666666666664,0.008333333333333333
incident_postmortem,Incident postmortem,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,120,7,-0.00046685340802987897,-0.04201680672268908,0.04108309990662932,False,0.0,0.3429971702850177,0.058333333333333334,0.058333333333333334,0.8833333333333333
incident_postmortem,Incident postmortem,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",120,7,-0.049486461251167124,-0.21755368814192347,0.10924369747899161,False,-0.05,1.002936863885846,0.475,0.525,0.0
incident_postmortem,Incident postmortem,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,120,7,-0.050420168067226885,-0.2605042016806723,0.13445378151260506,False,-0.05,0.9945228153502064,0.4666666666666667,0.5166666666666667,0.016666666666666666
incident_postmortem,Incident postmortem,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",120,7,-0.16713352007469656,-0.3015873015873015,-0.04747899159664069,True,-0.16666666666666666,0.9901475429766744,0.4166666666666667,0.5833333333333334,0.0
incident_postmortem,Incident postmortem,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,120,7,-0.008403361344537816,-0.14285714285714285,0.11764705882352941,False,-0.008333333333333333,0.9482033726233744,0.44166666666666665,0.45,0.10833333333333334
incident_postmortem,Incident postmortem,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,120,7,-0.12418300653594772,-0.292250233426704,0.01867413632119515,False,-0.125,0.9920905691916396,0.43333333333333335,0.5583333333333333,0.008333333333333333
incident_postmortem,Incident postmortem,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,120,7,0.07469654528478056,-0.08697478991596636,0.22689075630252103,False,0.075,0.9971598322698508,0.5333333333333333,0.4583333333333333,0.008333333333333333
translation,Translation,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,120,7,0.02567693744164332,-0.02427637721755369,0.07563025210084033,False,0.025,0.3541470994759478,0.075,0.05,0.875
translation,Translation,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,120,7,0.0014005602240896367,-0.09807422969187674,0.11064425770308126,False,0.0,0.7669649888473704,0.2916666666666667,0.2916666666666667,0.4166666666666667
translation,Translation,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",120,7,0.009337068160597577,-0.06535947712418301,0.09243697478991597,False,0.008333333333333333,0.5103275160810632,0.13333333333333333,0.125,0.7416666666666667
