task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
essay,Essay writing,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",120,7,-0.08870214752567693,-0.28391690009337067,0.09243697478991597,False,-0.09166666666666666,0.9872790324701431,0.44166666666666665,0.5333333333333333,0.025
essay,Essay writing,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",120,7,-0.2815126050420168,-0.38655462184873945,-0.18487394957983194,True,-0.2833333333333333,0.9364992324208973,0.3333333333333333,0.6166666666666667,0.05
essay,Essay writing,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,120,7,-0.25536881419234364,-0.4215686274509804,-0.10084033613445377,True,-0.25833333333333336,0.7503033933502029,0.18333333333333332,0.44166666666666665,0.375
essay,Essay writing,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",120,7,-0.008403361344537815,-0.025210084033613443,0.0,False,-0.008333333333333333,0.09128709291752769,0.0,0.008333333333333333,0.9916666666666667
essay,Essay writing,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",120,7,-0.22408963585434177,-0.3445378151260504,-0.10084033613445378,True,-0.225,0.8741141974891501,0.2916666666666667,0.5166666666666667,0.19166666666666668
essay,Essay writing,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,120,7,-0.19094304388422034,-0.30018674136321194,-0.07563025210084033,True,-0.19166666666666668,0.937508169899042,0.35833333333333334,0.55,0.09166666666666666
grant_proposal_abstract,Grant abstract,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",120,7,0.05695611577964519,-0.12605042016806725,0.27170868347338933,False,0.058333333333333334,0.9982828394052361,0.525,0.4666666666666667,0.008333333333333333
grant_proposal_abstract,Grant abstract,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",120,7,-0.19421101774042948,-0.3949579831932773,0.058053221288513035,False,-0.19166666666666668,0.955266985719491,0.375,0.5666666666666667,0.058333333333333334
grant_proposal_abstract,Grant abstract,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",120,7,-0.14285714285714285,-0.33613445378151263,0.07563025210084033,False,-0.14166666666666666,0.989829230100781,0.425,0.5666666666666667,0.008333333333333333
grant_proposal_abstract,Grant abstract,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",120,7,-0.14332399626517273,-0.3697478991596639,0.11718020541549953,False,-0.14166666666666666,0.9727016291668036,0.4083333333333333,0.55,0.041666666666666664
grant_proposal_abstract,Grant abstract,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",120,7,-0.05042016806722689,-0.23529411764705885,0.13445378151260504,False,-0.05,0.9153224164470245,0.39166666666666666,0.44166666666666665,0.16666666666666666
grant_proposal_abstract,Grant abstract,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,120,7,-0.2605042016806723,-0.453781512605042,-0.03361344537815125,True,-0.25833333333333336,0.9657655415433359,0.36666666666666664,0.625,0.008333333333333333
grant_proposal_abstract,Grant abstract,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,120,7,-0.15032679738562088,-0.33613445378151263,0.05884687208216588,False,-0.15,0.875914887849443,0.31666666666666665,0.4666666666666667,0.21666666666666667
incident_postmortem,Incident postmortem,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",120,7,0.15873015873015875,-0.06816059757236227,0.3688375350140053,False,0.15833333333333333,0.9872790324701431,0.575,0.4166666666666667,0.008333333333333333
incident_postmortem,Incident postmortem,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,120,7,-0.08356676003734827,-0.17647058823529413,0.00046685340802987897,False,-0.08333333333333333,0.42174773082896816,0.05,0.13333333333333333,0.8166666666666667
incident_postmortem,Incident postmortem,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",120,7,0.14285714285714285,-0.06722689075630253,0.36134453781512604,False,0.14166666666666666,0.989829230100781,0.5666666666666667,0.425,0.008333333333333333
incident_postmortem,Incident postmortem,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,120,7,0.11671335200746961,-0.09243697478991597,0.3352007469654529,False,0.11666666666666667,0.9973353854889837,0.5583333333333333,0.44166666666666665,0.0
