task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
essay,Essay writing,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",120,7,-0.13258636788048553,-0.23342670401493934,-0.02521008403361345,True,-0.13333333333333333,0.9781936132985327,0.4166666666666667,0.55,0.03333333333333333
essay,Essay writing,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",120,7,-0.1419234360410831,-0.3109243697478991,0.009337068160597572,False,-0.14166666666666666,0.9813027983618662,0.4166666666666667,0.5583333333333333,0.025
essay,Essay writing,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,120,7,0.0,-0.058823529411764705,0.06722689075630252,False,0.0,0.7100716024967263,0.25,0.25,0.5
essay,Essay writing,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",120,7,-0.008403361344537815,-0.025210084033613443,0.0,False,-0.008333333333333333,0.1585561604681728,0.008333333333333333,0.016666666666666666,0.975
essay,Essay writing,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",120,7,-0.08356676003734828,-0.19281045751633988,0.034547152194211,False,-0.08333333333333333,0.8558580473413097,0.325,0.4083333333333333,0.26666666666666666
essay,Essay writing,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,120,7,-0.08309990662931842,-0.2343604108309991,0.10177404295051352,False,-0.08333333333333333,0.9310997683983626,0.39166666666666666,0.475,0.13333333333333333
grant_proposal_abstract,Grant abstract,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",120,7,0.39215686274509803,0.2661064425770308,0.5126050420168067,True,0.39166666666666666,0.9194063972201302,0.6916666666666667,0.3,0.008333333333333333
grant_proposal_abstract,Grant abstract,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",120,7,0.3496732026143791,0.16806722689075632,0.5229575163398681,True,0.35,0.9134844177721944,0.65,0.3,0.05
grant_proposal_abstract,Grant abstract,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",120,7,0.37394957983193283,0.24369747899159666,0.5252100840336134,True,0.375,0.9263872178041558,0.6833333333333333,0.30833333333333335,0.008333333333333333
grant_proposal_abstract,Grant abstract,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",120,7,0.34126984126984133,0.19327731092436976,0.5261437908496732,True,0.3416666666666667,0.9028045316728109,0.6333333333333333,0.2916666666666667,0.075
grant_proposal_abstract,Grant abstract,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",120,7,0.36694677871148457,0.24929971988795516,0.45945378151260413,True,0.36666666666666664,0.7878631171190377,0.5583333333333333,0.19166666666666668,0.25
grant_proposal_abstract,Grant abstract,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,120,7,0.39215686274509803,0.257703081232493,0.5378151260504201,True,0.39166666666666666,0.9194063972201302,0.6916666666666667,0.3,0.008333333333333333
grant_proposal_abstract,Grant abstract,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,120,7,0.3323996265172736,0.1942110177404295,0.4473155929038273,True,0.3333333333333333,0.8334733775883063,0.5666666666666667,0.23333333333333334,0.2
incident_postmortem,Incident postmortem,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",120,7,0.11671335200746967,-0.07749766573295983,0.2679738562091504,False,0.11666666666666667,0.9973353854889837,0.5583333333333333,0.44166666666666665,0.0
incident_postmortem,Incident postmortem,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,120,7,0.008870214752567695,-0.03314659197012138,0.06769374416433241,False,0.008333333333333333,0.3778718233024769,0.075,0.06666666666666667,0.8583333333333333
incident_postmortem,Incident postmortem,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",120,7,0.024276377217553685,-0.09430438842203549,0.11671335200746966,False,0.025,0.9996848242817132,0.5083333333333333,0.48333333333333334,0.008333333333333333
incident_postmortem,Incident postmortem,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,120,7,0.09990662931839403,-0.0009337068160597579,0.16713352007469656,False,0.1,0.9907131800082287,0.5416666666666666,0.44166666666666665,0.016666666666666666
incident_postmortem,Incident postmortem,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",120,7,0.14939309056956115,0.031746031746031744,0.2296918767507003,True,0.15,0.9928314487939459,0.575,0.425,0.0
incident_postmortem,Incident postmortem,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,120,7,0.0742296918767507,-0.058823529411764705,0.15826330532212887,False,0.075,0.9540933484974408,0.49166666666666664,0.4166666666666667,0.09166666666666666
incident_postmortem,Incident postmortem,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,120,7,0.050420168067226885,-0.05042016806722689,0.15126050420168066,False,0.05,0.9945228153502064,0.5166666666666667,0.4666666666666667,0.016666666666666666
incident_postmortem,Incident postmortem,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,120,7,0.03174603174603176,-0.12605042016806722,0.1456582633053221,False,0.03333333333333333,1.0036348505135053,0.5166666666666667,0.48333333333333334,0.0
translation,Translation,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,119,7,-0.008870214752567692,-0.05088702147525677,0.032679738562091505,False,-0.008403361344537815,0.40118042602536536,0.07563025210084033,0.08403361344537816,0.8403361344537815
translation,Translation,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,119,7,-0.12464985994397759,-0.19327731092436976,-0.057422969187675074,True,-0.12605042016806722,0.7762864866147479,0.24369747899159663,0.3697478991596639,0.3865546218487395
translation,Translation,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",119,7,0.04948646125116713,-0.008403361344537815,0.10830999066293186,False,0.05042016806722689,0.4666639537091943,0.13445378151260504,0.08403361344537816,0.7815126050420168
translation,Translation,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",119,7,0.007936507936507936,-0.01727357609710551,0.03314659197012138,False,0.008403361344537815,0.15922472762391746,0.01680672268907563,0.008403361344537815,0.9747899159663865
translation,Translation,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",119,7,-0.10784313725490195,-0.14705882352941177,-0.06582633053221289,True,-0.1092436974789916,0.46559449816166876,0.058823529411764705,0.16806722689075632,0.773109243697479
translation,Translation,terminology_precision,Which translation uses more domain-appropriate terminology?,119,7,-0.10830999066293183,-0.16713352007469656,-0.04948646125116713,True,-0.1092436974789916,0.5643342555371359,0.1092436974789916,0.2184873949579832,0.6722689075630253
